lag_2,lag_1,y
0.831250012,0.8500000238418579,0.8656250238418579
0.8500000238418579,0.8656250238418579,0.925000012
0.8656250238418579,0.925000012,0.918749988
0.925000012,0.918749988,0.978124976
0.918749988,0.978124976,0.975000024
0.978124976,0.975000024,1.0187499523162842
0.975000024,1.0187499523162842,0.996874988
1.0187499523162842,0.996874988,0.965624988
0.996874988,0.965624988,1.118749976158142
0.965624988,1.118749976158142,1.087499976158142
1.118749976158142,1.087499976158142,1.024999976158142
1.087499976158142,1.024999976158142,1.037500023841858
1.024999976158142,1.037500023841858,1.0343749523162842
1.037500023841858,1.0343749523162842,0.978124976
1.0343749523162842,0.978124976,0.859375
0.978124976,0.859375,0.809374988
0.859375,0.809374988,0.746874988
0.809374988,0.746874988,0.793749988
0.746874988,0.793749988,0.7906249761581421
0.793749988,0.7906249761581421,0.793749988
0.7906249761581421,0.793749988,0.737500012
0.793749988,0.737500012,0.75
0.737500012,0.75,0.753125012
0.75,0.753125012,0.737500012
0.753125012,0.737500012,0.731249988
0.737500012,0.731249988,0.706250012
0.731249988,0.706250012,0.684374988
0.706250012,0.684374988,0.625
